poem,subject,score_1,score_2,score_3,score_4,score_5,rt_1,rt_2,rt_3,rt_4,rt_5
121,6491,4,6,4,7,7,110,133,91,178,146
20,6487,9,9,0,8,7,8668,3969,5144,2969,6256
141,6485,5,3,3,4,2,6817,3180,6164,9047,9448
98,6489,6,6,6,6,7,4646,7498,1659,1177,1484
81,6489,6,6,5,5,6,1957,653,776,1188,620
33,6488,4,6,5,4,4,16190,3093,1894,1771,9570
143,6487,0,0,0,0,1,2467,12794,2917,3614,2351
116,6492,7,8,5,8,5,4829,2332,3894,2233,15436
147,6473,4,5,3,2,5,5791,16942,3581,3604,4110
63,6485,5,5,3,4,5,3844,5330,1581,10465,16741
115,6487,9,9,9,9,8,2109,5421,5444,3483,3455
18,6493,7,0,8,5,5,21142,3864,5728,2861,2872
137,6485,6,5,6,6,6,5299,2930,1564,4331,7245
38,6492,7,5,7,6,6,1593,2386,17759,1901,1763
78,6473,3,5,3,2,3,3049,13108,5289,3467,2239
128,6497,7,2,7,7,4,6182,12460,2336,2611,2926
36,6492,6,7,5,7,6,1310,2729,16772,1176,1408
68,6473,2,5,2,4,5,2739,11670,3227,3591,4045
75,6492,7,6,6,8,8,2182,1281,3523,1076,6460
141,6497,4,4,5,5,6,2197,1599,10413,2152,2114
141,6473,5,4,3,4,4,4004,5227,2467,5164,2996
125,6497,6,5,5,5,5,8978,1313,1078,1179,1614
14,6497,8,8,7,8,8,907,1015,9416,1037,1076
49,6499,0,3,5,5,5,11156,10016,4540,2570,10169
22,6500,4,5,4,3,5,6391,16386,4175,10655,2730
125,6501,1,1,1,0,1,6919,9390,6702,5806,18075
137,6499,3,6,6,3,5,1797,5313,6422,1970,2304
103,6506,5,5,5,5,5,1266,1466,724,558,9606
115,6500,5,5,4,4,4,1424,757,13779,855,1396
118,6506,7,7,7,7,7,5829,1062,524,474,1533
93,6501,1,1,1,1,1,2014,1548,1193,1248,11989
133,6500,4,4,6,5,4,783,455,379,581,5521
132,6499,2,3,3,5,4,4313,1944,2590,4233,7866
49,6504,5,5,2,3,2,5602,3355,25863,2509,4822
74,6500,3,3,3,3,5,2568,3039,664,596,492
15,6506,7,7,6,7,8,1229,1348,1281,897,5986
77,6501,1,0,1,1,1,1176,1450,836,852,10357
141,6506,5,5,5,5,5,168,1904,732,104,147
82,6505,1,0,0,5,3,14831,19552,2980,6980,7749
136,6499,3,3,4,5,4,2896,9323,1917,2589,2461
136,6504,4,2,3,2,1,10347,1380,1722,1683,3508
20,6501,3,2,1,3,1,2460,3533,2760,9367,3971
119,6504,1,2,3,2,2,917,1933,9972,666,746
113,6505,3,1,1,5,5,2643,3281,5313,21559,2827
17,6504,2,1,1,2,2,2570,1603,8983,2358,2126
72,6509,3,6,4,3,4,12670,14480,37945,5313,5749
109,6505,3,5,1,1,5,2079,12397,3712,3762,2011
98,6509,5,6,6,6,7,5435,1548,6118,10156,2504
51,6510,0,1,2,0,2,1780,15026,16519,2433,2896
30,6511,0,0,0,1,0,4944,10215,3197,12296,4413
27,6505,0,5,2,2,5,5176,8258,1866,2978,2549
22,6509,4,5,4,5,4,3367,1766,7973,2600,1429
27,6510,7,7,7,6,7,1722,3046,3695,9293,1530
17,6511,0,4,0,8,5,9316,12314,2445,4145,4055
16,6510,5,6,5,4,5,1464,8603,1648,1138,1928
82,6509,4,5,4,4,4,7752,3101,1880,2084,10351
29,6511,1,0,0,0,1,829,1511,8294,734,754
46,6510,4,5,4,4,5,981,1732,6874,1147,1182
41,6516,9,9,9,9,9,443,355,3776,367,453
61,6511,1,1,1,1,1,597,222,11440,286,283
50,6516,9,9,9,9,9,361,345,381,408,413
95,6516,9,9,9,9,9,394,417,496,421,831
40,6516,9,9,9,9,9,1009,743,485,703,414
89,6515,8,5,6,9,7,4757,10214,5650,14334,6747
112,6515,6,7,7,5,5,3146,3611,7366,5530,3493
78,6520,7,6,7,5,8,6277,4289,1312,2017,10814
67,6521,2,5,6,3,5,2640,6246,3283,5104,9787
92,6515,4,4,3,3,4,8846,4028,3503,13580,3564
45,6520,8,9,9,8,8,5141,7098,2550,1244,1429
39,6520,9,9,6,8,7,2053,1220,2121,942,1214
6,6521,5,5,6,5,6,3275,2149,1374,11668,1916
129,6515,6,5,6,5,6,3073,4470,2706,2004,8552
64,6520,4,5,4,4,6,1211,765,1243,1110,4264
59,6523,5,4,8,6,6,2974,5816,22961,4643,4305
100,6522,2,1,1,3,4,23878,6645,1974,14699,1973
26,6521,6,6,6,6,6,906,1481,933,7114,896
31,6521,6,6,6,6,6,402,2174,177,346,248
31,6521,6,6,6,6,6,402,2174,177,346,248
8,6523,7,7,7,5,7,1587,1926,2121,9470,1707
65,6522,1,0,1,1,1,1470,2065,2038,1678,15991
9,6523,6,5,6,6,7,1296,1440,1800,14209,1831
133,6522,1,1,1,1,1,1118,699,800,11808,1159
35,6522,1,0,1,1,1,641,392,6232,447,390
129,6523,5,6,5,5,6,2875,756,1880,6121,1421
51,6527,2,3,2,1,6,2118,3505,9478,2903,5038
112,6527,8,8,8,8,8,139,2022,80,81,80
29,6527,8,8,8,8,8,76,32,21,79,81
29,6527,8,8,8,8,8,76,32,21,79,81
103,6527,5,7,6,6,6,1788,1944,5457,1186,1538
115,6531,2,2,1,1,7,6393,20047,6811,2095,3546
37,6530,2,0,2,4,3,6036,10764,13704,12676,5550
119,6532,5,3,9,6,7,22865,3551,7899,3630,12452
103,6534,3,3,2,3,4,1870,15134,26110,6135,9640
5,6535,4,5,4,7,5,3644,23563,3364,10314,2523
5,6532,6,7,8,6,5,3981,2966,1047,8416,4308
119,6530,2,2,2,2,3,2250,15240,3091,2125,2677
140,6532,7,7,7,7,7,564,2754,830,511,550
53,6532,7,7,7,7,7,429,481,616,530,430
6,6533,6,6,5,7,7,3145,5353,8253,43447,5448
6,6533,6,6,5,7,7,3145,5353,8253,43447,5448
27,6535,6,6,6,6,7,11107,1213,1671,986,1462
129,6533,7,7,7,7,7,2860,1484,1509,13800,1649
15,6530,6,4,6,4,6,2578,6151,11227,4117,1642
119,6534,2,2,2,2,2,3086,1662,3733,5838,19350
75,6533,6,6,6,6,5,1065,728,524,8916,900
104,6530,0,0,1,2,1,1369,1497,1277,4616,11635
135,6533,7,8,8,8,8,688,7907,646,537,454
109,6535,5,4,4,4,6,30287,1260,1189,1261,1696
69,6534,2,2,2,2,2,4935,766,1622,777,11739
43,6538,6,6,3,4,6,8369,5115,11834,6567,10772
33,6535,4,6,6,7,6,1408,6068,1086,1356,1308
122,6534,2,2,2,2,2,224,557,350,7790,1778
6,6533,9,9,9,9,9,2470,384,467,443,442
129,6533,9,9,9,9,9,416,466,320,400,396
75,6533,9,8,9,8,8,281,383,397,361,447
135,6533,9,9,8,9,9,508,455,379,447,469
3,6538,2,2,1,1,3,3533,2427,18082,5631,4246
23,6544,9,9,9,9,9,438,427,2271,557,403
129,6544,9,9,9,9,9,484,501,458,426,423
45,6539,5,2,3,8,7,2345,3849,12017,52849,4339
131,6544,9,9,9,9,9,460,392,862,440,444
68,6544,9,9,9,9,9,480,413,482,474,433
37,6543,0,0,9,2,1,23044,14182,4316,5326,6252
104,6539,6,8,4,7,6,5183,4882,12148,2982,2896
7,6538,6,6,5,6,6,2656,5368,1648,39191,5565
17,6543,1,1,2,1,2,4891,7789,2331,1447,3097
150,6539,6,8,8,8,8,9306,3029,1678,1741,2048
8,6543,2,1,1,1,1,446,344,429,6866,778
83,6547,4,2,3,3,5,16376,6819,3805,2854,3000
105,6538,4,2,3,3,4,12729,1541,5782,3429,2152
141,6543,8,9,8,8,8,518,4461,444,596,954
144,6548,3,3,0,3,2,4248,2365,2695,10476,21501
66,6539,5,3,3,5,6,1897,1976,3999,13761,2155
89,6547,4,2,3,5,2,1678,1141,1394,8042,1982
85,6547,4,4,4,4,4,121,138,108,93,71
85,6547,4,4,4,4,4,121,138,108,93,71
73,6547,4,4,4,3,3,3323,542,279,213,186
112,6548,3,5,4,4,4,2214,2998,7930,5897,4764
117,6548,4,4,5,3,4,11401,9413,1546,6441,3881
41,6548,6,6,4,5,6,3630,5202,2397,8381,1364
87,6550,4,8,2,7,5,3109,2881,4091,2344,12789
116,6552,1,1,1,0,2,4832,37063,2737,10654,2134
96,6552,5,3,6,5,5,1837,9244,12954,2128,2074
43,6541,5,5,3,5,5,347473,22609,6059,4652,2825
44,6552,1,1,0,1,1,2600,2991,7067,1647,2796
49,6554,9,6,8,7,8,7208,22554,9002,3981,4021
1,6541,5,5,5,5,5,1969,10264,1911,1840,2065
124,6555,3,1,2,0,1,28887,4494,5621,5818,6779
143,6552,0,0,0,2,1,1287,6478,1205,2400,1536
116,6541,6,6,8,6,6,8417,3436,2149,2145,1782
81,6554,8,7,7,7,8,2662,2695,2428,11613,3473
33,6557,5,6,4,7,7,23920,19590,9932,3784,3227
63,6541,4,4,4,4,4,1642,6901,1207,1251,1981
100,6554,7,6,6,8,7,1545,9251,3761,3162,2545
88,6559,2,5,2,5,2,2888,7302,8413,3359,19373
9,6557,8,7,8,8,8,5162,4348,7230,1848,11210
140,6558,1,1,3,3,1,16004,9963,10329,9702,18182
66,6559,9,9,9,9,9,7981,1675,1273,1074,947
34,6561,3,3,3,4,3,1793,1884,6988,2841,1675
118,6554,9,6,7,8,8,2212,4128,1310,5445,6843
89,6555,1,5,2,7,4,11925,12986,6046,24188,2926
138,6561,5,5,5,4,6,1184,2123,3191,4186,1665
105,6559,2,2,2,2,2,650,407,982,643,3496
4,6561,6,6,6,6,6,1450,1515,1384,6253,1897
100,6557,7,7,7,7,7,4680,2918,2352,16058,2828
79,6555,1,2,2,2,1,2127,3383,12618,2416,2398
24,6558,6,6,5,5,6,3023,4146,15449,5684,7397
134,6561,3,3,3,4,3,1227,1118,7241,2147,2227
97,6562,5,5,5,5,5,483,2427,345,7625,14601
91,6557,7,7,7,7,7,1498,1730,3082,1148,13705
12,6562,5,5,5,5,5,356,345,259,367,95
89,6562,5,5,5,5,5,354,359,304,245,417
87,6558,4,4,4,4,4,1537,1558,1661,909,12377
140,6562,4,5,5,5,4,349,243,305,263,462
73,6555,4,3,1,4,2,1847,2479,2200,13317,2241
34,6553,3,4,3,3,3,181424,14197,4244,4210,9722
16,6553,4,5,4,5,5,989,667,841,708,4254
50,6558,6,6,6,6,6,779,2309,12385,999,1097
86,6553,4,4,5,5,4,362,315,338,350,9428
150,6565,4,4,4,3,1,3399,1695,8480,4512,9222
45,6568,1,1,1,1,1,1548,1133,1045,589,5821
109,6568,1,1,1,1,1,413,342,413,443,724
106,6568,1,1,1,1,1,502,241,244,111,153
66,6568,1,1,1,1,1,159,209,214,197,176
66,6568,1,1,1,1,1,159,209,214,197,176
44,6565,4,5,6,5,4,6253,567,582,968,8857
69,6565,7,7,7,7,7,2887,383,780,375,425
45,6568,1,1,1,1,1,382,154,167,145,3284
109,6568,1,1,1,1,1,212,124,203,209,195
79,6565,7,7,7,7,7,165,606,136,315,329
106,6568,1,1,1,1,1,207,188,225,180,170
79,6565,7,7,7,7,7,165,606,136,315,329
45,6568,7,7,7,7,7,3375,161,208,283,848
109,6568,7,7,7,7,7,139,227,162,124,185
95,6570,4,0,1,4,7,5579,19298,1920,3257,14984
113,6578,3,2,0,2,0,21965,4974,4164,10372,1979
46,6570,4,1,4,4,3,3070,22654,9815,1882,5002
95,6572,7,5,5,4,6,5748,19253,5028,16046,27176
58,6584,3,1,0,1,2,8019,1342,1429,2079,6403
32,6570,3,4,5,3,3,170,238,17095,46,298
75,6581,5,6,0,0,5,4429,6782,14970,18937,9784
73,6570,4,3,3,4,4,131,82,130,127,123
62,6578,5,2,2,5,4,2456,4734,11614,3445,2604
73,6570,4,3,3,4,4,131,82,130,127,123
58,6579,5,5,5,5,5,37999,11911,6812,1785,3731
148,6584,1,1,2,2,0,2122,2495,4375,1843,1933
46,6572,5,6,4,5,4,3015,3963,5713,17864,6373
124,6578,1,1,1,1,1,2019,1233,1684,10504,1456
8,6584,3,1,2,3,2,3045,2341,1545,2039,857
55,6585,1,2,2,0,0,3178,17764,5909,8246,2482
69,6581,6,8,3,5,6,12450,2079,4215,3296,5930
142,6584,2,2,1,2,2,3071,1113,1063,963,808
132,6583,5,3,5,4,4,20285,5261,40534,1456,782
141,6578,3,3,2,2,3,940,1133,1416,1638,10559
148,6585,2,2,0,2,1,1649,1645,2424,7878,1948
91,5508,0,0,0,0,0,492,808,734,1551,11557803
55,6586,8,8,6,8,8,15267,9771,8581,7650,4228
99,6581,5,6,5,5,5,2196,11338,1747,4181,3110
32,6572,5,6,5,4,6,4546,4132,3711,6080,14770
76,6583,9,9,8,6,9,1247,13018,2596,3998,1464
110,6585,5,5,5,5,5,2881,2393,2365,7636,2747
129,6581,6,6,6,5,6,1564,1330,1057,7972,1247
140,6585,2,2,2,2,2,5851,764,910,911,961
53,6583,3,4,3,5,4,1846,2431,1594,3162,11389
39,6587,4,3,0,3,6,3053,8963,3882,4881,15670
140,6589,1,1,1,1,1,2072,1179,1442,1409,11170
84,6588,6,5,4,5,6,19848,5753,2547,7379,5724
73,6572,5,6,4,3,5,17656,4430,3991,4859,3464
6,6583,9,9,8,8,9,860,1313,865,8027,1028
20,6587,3,5,3,2,6,2545,1611,2029,1195,7801
134,6589,5,5,5,5,5,8028,1259,1234,969,829
129,6588,3,3,2,3,3,3431,2815,5695,2147,2964
71,6589,2,2,2,2,2,621,7522,895,1704,1186
23,6587,3,7,3,7,3,1711,6986,1599,7645,1891
58,6589,3,3,3,3,3,6556,570,851,599,591
86,6590,4,5,3,4,4,6968,25329,10963,4823,6025
142,6588,3,2,2,2,2,14474,1881,1597,2581,1914
116,6587,5,3,2,2,3,7835,1395,1797,1996,2799
64,6588,5,5,3,4,4,1282,8095,1364,1313,1013
15,6593,0,3,2,2,5,5419,5850,6396,13299,14057
77,6590,5,5,4,4,4,2683,13749,4292,2919,2138
139,6590,4,4,4,4,4,597,5126,2162,600,1037
85,6593,5,7,6,4,7,3292,2113,3498,1911,8244
74,6595,3,3,3,6,4,1847,4114,7624,6947,11583
35,6590,7,7,8,7,7,3331,4519,6676,1351,1273
51,6593,4,5,4,5,5,1683,5294,3544,1763,3914
14,6595,6,6,3,3,6,5890,3748,1396,1481,2631
2,6596,0,0,0,0,6,5575,15788,10511,6484,4369
37,6593,5,6,5,5,6,2055,1814,4922,1713,2547
38,6595,6,6,4,4,6,1697,2263,1264,5964,6433
110,6595,5,7,4,7,7,5581,6633,2364,2230,1680
89,6596,1,0,0,0,1,6818,5277,4632,5431,8581
51,6598,1,4,2,2,3,2066,5314,7088,6146,30083
55,6598,5,6,2,5,5,6395,17020,2056,2526,3966
88,6599,3,3,3,5,3,18971,2027,2442,2794,3313
149,6599,5,6,6,6,6,998,1265,898,912,3071
28,6599,7,7,7,7,7,729,698,1887,1327,678
97,6598,0,3,0,2,1,1694,2981,3512,9923,2599
6,6599,3,3,3,3,5,758,765,598,816,2575
127,6598,4,3,1,3,3,10471,1351,4839,2011,17664
110,6602,1,0,0,0,6,2664,7214,11430,3548,5327
51,6600,0,2,0,1,0,1660,9356,1586,3154,2213
63,6602,0,0,0,0,0,1233,6720,2214,1391,1832
28,6600,1,0,1,1,1,1198,1157,901,13742,1205
14,6602,2,1,1,0,2,3884,4311,6801,1546,1264
55,6609,3,4,3,4,4,3540,1113,3179,2566,9042
22,6605,9,9,9,9,9,31749,106,11696,10563,6253
18,6609,6,5,5,5,6,1261,1379,2028,4525,1681
87,6608,9,9,9,9,9,4994,6455,10262,20719,8692
58,6609,4,4,4,4,4,779,980,802,4151,92
5,6608,9,9,9,9,9,2025,3482,2385,3193,3496
33,6602,0,5,0,0,3,72217,4313,1731,964,1505
136,6608,8,9,9,9,9,1382,6325,974,2861,2750
91,6608,9,9,9,9,9,465,559,472,1515,288
101,6612,2,2,5,5,5,1880,2754,3414,18567,21424
97,6614,9,9,5,9,9,4086,3685,7718,7067,21371
6,6616,5,5,5,6,6,2432,5701,4524,7746,26559
14,6612,9,9,8,9,9,1980,1582,8741,5516,2015
133,6621,1,2,2,2,3,11349,4741,2617,2950,3730
38,6612,9,9,9,9,9,7446,1133,1822,1448,1619
147,6616,4,4,4,4,5,1915,10199,1485,2596,2464
91,6621,3,2,2,2,2,4383,5619,1377,2124,1350
84,6622,5,5,5,5,5,21587,12307,2818,2025,1779
28,6623,9,9,9,9,9,27700,1971,2454,5730,2782
145,6625,1,1,0,1,0,5853,19603,3357,3099,4149
49,6612,8,8,8,8,8,1256,645,1552,1193,5001
138,6621,7,7,7,7,8,6044,2128,1385,1178,1540
86,6616,2,3,4,3,5,1280,1864,1582,4664,9017
22,6619,2,0,1,1,2,18833,31831,3387,10031,4872
87,6623,8,8,8,8,8,9447,3161,1917,1763,2610
78,6621,5,5,5,5,5,7738,1134,1766,2328,1749
58,6622,6,5,6,5,5,2244,1407,20158,1771,1563
57,6625,9,3,1,1,1,8510,5774,4377,3042,3302
106,6623,5,5,5,5,5,1058,918,6153,962,1327
67,6616,4,4,5,3,4,2048,1747,9358,2848,1860
97,6628,5,3,4,6,5,2364,8628,14093,6648,2613
131,6622,7,7,6,6,7,2154,7966,1856,1588,1495
108,6623,9,9,9,9,9,705,739,3385,616,777
62,6625,5,8,3,3,2,2652,7084,2337,2409,2129
25,6624,6,3,6,6,6,7244,10564,31483,10966,26408
27,6622,5,3,4,4,4,814,6548,1151,1071,841
71,6625,1,1,1,1,1,1222,404,7300,280,966
30,6629,5,2,2,4,4,2114,8822,6415,12767,17327
27,6628,6,4,3,8,6,3357,6183,2317,8416,1835
63,6619,1,2,2,1,1,13232,7857,3898,7678,12841
37,6624,0,0,0,0,0,3359,1931,16043,5795,1877
81,6628,3,3,3,3,3,1946,1155,12745,2165,1413
25,6629,3,5,3,3,3,3752,11200,3713,2275,2228
107,6628,5,5,8,8,8,3717,1902,1543,1363,10642
101,6629,4,5,5,5,5,2424,2482,1881,10524,1609
20,6619,1,2,1,3,2,9233,3098,2151,16950,5729
114,6624,7,7,7,7,8,2791,21366,2847,3132,1882
67,6630,9,9,7,9,9,1963,9268,7371,8030,18522
123,6629,1,3,1,2,2,1442,6633,2090,2425,1524
28,6631,2,0,0,1,2,3699,10285,20334,13530,4484
10,6630,8,5,6,8,9,2687,7402,10765,3431,9764
64,6624,7,0,2,4,4,7981,4548,3281,19265,2447
57,6634,7,3,4,7,5,3806,14367,3899,7381,14600
53,6636,0,0,0,0,3,3159,2073,22005,3474,2832
111,6631,4,7,2,5,5,2397,7679,16949,2854,3679
111,6634,8,4,5,6,7,8098,4125,2777,4168,3231
36,6630,3,5,4,7,4,6516,9998,7406,8182,3641
117,6631,7,7,4,5,7,2296,13955,8344,5068,2093
8,6635,2,8,1,1,3,11258,5284,8561,27614,24837
146,6634,8,2,6,8,9,2597,3115,3695,14541,2232
102,6639,3,3,2,4,3,4272,3829,2265,2548,17107
93,6632,7,7,7,8,7,6327,57070,5082,22046,48376
128,6634,8,6,8,8,9,1792,2898,3024,2799,8074
59,6631,0,2,4,3,2,4473,10786,5894,5897,3002
12,6639,5,5,5,5,5,1260,8167,1878,3248,3451
65,6635,5,5,6,3,8,2433,12136,5591,4265,13160
20,6639,2,3,2,3,2,659,6372,674,1179,1306
2,6638,0,1,1,1,1,49347,14411,4909,3130,8164
142,6632,8,7,7,7,8,2233,3797,10594,5330,15166
145,6638,3,3,3,3,3,910,1717,7744,1247,2199
142,6635,8,8,6,8,8,3261,3798,17713,2764,3480
23,6632,9,7,8,8,8,3349,5814,3165,3510,6650
120,6638,5,5,5,5,5,8753,660,1192,992,1088
77,6643,3,3,3,4,3,5517,2349,3660,870,25188
69,6638,6,6,6,6,6,5826,1029,1978,3430,1018
78,6644,0,4,0,5,0,2818,11506,17301,4779,7935
17,6635,6,8,8,7,8,2262,4792,5101,4642,13825
84,6643,1,2,2,2,1,2858,2187,2451,2226,5283
41,6645,5,7,5,7,5,8097,4649,12897,4481,12337
116,6632,8,7,8,7,8,1682,3164,9362,3282,7232
95,6639,6,6,6,6,5,1501,731,703,55166,5964
50,6643,3,2,2,4,2,913,2941,1531,2328,1400
47,6643,3,5,5,4,5,2592,1478,3134,3111,1312
49,6644,6,7,7,6,5,2412,2915,4481,6700,4548
16,6645,5,6,5,7,8,2061,2081,2080,10960,1613
73,6644,6,5,3,3,5,1882,1630,6977,3015,3081
77,6645,0,5,0,3,3,1680,3393,4375,4178,2583
72,6647,3,9,6,5,1,2871,6266,37329,3262,1063
30,6644,4,5,0,3,3,4348,7488,1736,1629,8533
105,6645,4,4,4,4,4,1896,1599,1803,9710,1547
22,6630,5,4,4,5,6,4647,5445,175447,6329,5428
87,6648,6,7,6,5,8,2683,2690,13427,2827,2733
29,6647,2,7,2,9,5,18044,1456,526,483,5522
15,6648,6,6,7,5,7,1501,2403,1850,1857,2406
116,6647,0,8,2,4,2,2815,864,831,1882,83
12,6648,7,6,6,7,7,2376,814,490,588,457
110,6647,8,6,9,6,8,2011,1576,456,3219,1429
138,6658,8,8,8,8,8,1582,95,530,20931,3857
33,6656,5,4,5,3,5,13986,3998,6670,3299,14370
139,6658,9,9,9,9,9,1167,1300,1648,5858,3616
125,6656,4,3,4,4,5,3075,2311,2168,4184,10249
131,6656,6,4,3,3,5,5733,2440,1940,3201,1886
83,6664,1,0,1,1,1,227,262,1819,1911,15015
148,6656,7,5,5,5,7,2198,2247,2252,1941,9103
47,6662,4,4,4,4,7,2164,17046,10630,1542,3772
39,6662,5,5,5,5,5,858,1077,1448,7923,2081
99,6667,0,0,0,0,0,3153,1199,1012,2727,8177
77,6665,2,5,0,4,6,3554,2627,2361,10982,14922
101,6662,5,5,5,5,5,1062,563,10123,895,531
12,6666,8,3,2,7,3,5988,12806,1800,15840,1832
25,6667,0,4,0,0,4,3814,2431,8152,1655,2559
65,6667,0,0,1,1,0,998,301,679,6106,358
44,6666,1,2,1,1,0,1635,810,1047,8103,1471
87,6662,7,7,7,7,7,2315,759,876,14192,954
40,6666,3,2,2,3,2,789,771,1295,700,4029
66,6665,7,3,3,7,6,2766,3378,17592,5366,2977
89,6667,6,6,6,6,5,635,344,498,688,4631
133,6666,3,2,2,2,3,515,529,492,1062,489
53,6673,1,2,2,2,1,16324,7327,10668,7469,4498
64,6672,5,3,4,4,6,17038,2705,4195,2381,23475
23,6665,3,5,2,5,5,2565,1115,1914,1915,14509
76,6675,4,7,2,3,5,5842,2277,6732,6150,17157
144,6673,4,5,3,5,4,14901,3160,4433,4241,4130
48,6665,8,5,8,6,7,1550,1879,17075,2047,2182
123,6675,5,4,5,7,7,1751,2341,10787,1329,3052
3,6672,6,5,4,4,5,29069,7571,1668,4343,2304
78,6675,7,6,5,6,6,1102,1836,7243,2013,2047
127,6673,7,8,8,8,8,12544,2663,2007,1728,4697
142,6673,5,5,5,6,5,1737,2221,2019,1639,10461
36,6672,4,5,4,5,6,2596,2744,1495,21985,1516
71,6675,4,3,3,3,4,1704,1018,1418,998,7756
108,6672,8,8,7,8,8,1968,1930,9828,1583,2266
19,6676,3,6,0,6,3,2206,8318,2608,3471,64298
98,6676,3,5,3,3,2,3522,4244,1854,1731,2746
133,6676,5,5,4,6,6,1402,1130,3837,1491,2211
118,6676,6,5,7,6,7,1404,1662,2421,1580,1682
132,6680,8,8,9,9,8,1203,697,17508,1381,887
112,6680,8,8,8,8,8,67,63,55,45,64
42,6680,8,8,8,8,8,92,501,254,408,7810
40,6683,1,1,1,1,1,35,34,4760,66,35
28,6683,1,1,1,1,1,57,54,15,51,17
114,6683,1,1,1,1,1,65,15,52,49,34
39,6683,3,1,2,2,2,106,42,66,85,74
39,6683,3,1,2,2,2,106,42,66,85,74
73,6682,4,4,3,4,3,2554,5264,4930,17584,26936
40,6684,6,8,7,7,5,3196,6707,10571,4945,12637
124,6688,7,6,7,5,4,3933,22434,4008,2305,1955
65,6684,2,3,1,2,1,2050,4034,10289,2600,1747
47,6682,5,6,5,4,5,1980,11915,1330,6591,5914
150,6689,6,8,3,4,5,3710,7068,7969,7083,1809
45,6688,4,5,4,5,6,1312,4799,8453,2312,3164
82,6691,0,0,0,0,1,1718,1993,12531,4454,2333
70,6684,6,6,6,6,4,3216,13928,2150,3350,1667
79,6691,0,0,0,0,1,1170,1269,1321,2790,4890
8,6688,8,7,2,4,3,1649,2680,1780,3949,4439
18,6690,8,4,9,6,7,22358,11054,2809,3229,3448
94,6682,6,7,6,7,7,28644,2995,1998,3681,2313
95,6691,0,0,0,0,0,674,728,778,1250,6496
122,6688,6,5,4,6,5,2260,4002,5871,2713,1718
6,6691,0,0,0,1,1,911,852,1595,8631,1837
144,6689,7,7,7,7,8,59162,892,1812,915,1285
141,6682,5,5,4,5,5,21096,4864,2946,4180,7682
136,6690,3,3,3,5,4,1592,3418,1291,38925,1704
124,6689,7,7,7,7,8,7384,574,818,639,708
125,6689,7,7,7,7,7,345,308,284,353,7486
90,6690,4,5,2,4,3,937,3480,3589,2362,10885
18,6692,6,4,3,2,6,20525,10716,3697,5511,11432
109,6696,1,1,2,1,2,2034,2333,7714,13777,2725
21,6692,0,0,0,0,1,1146,2945,9970,1779,2391
140,6695,5,7,3,5,6,3243,10736,2153,3960,8137
110,6690,5,5,6,5,6,24423,1581,3424,1490,1397
92,6692,0,0,0,1,0,8252,1377,798,831,1179
39,6696,3,2,2,3,3,1568,11641,2462,1926,1663
137,6695,5,5,5,7,3,7709,3468,1913,2396,4134
76,6694,4,6,5,0,8,6906,30427,6341,13052,15996
55,6697,6,7,5,8,7,24853,3606,14464,11351,4344
95,6692,2,2,2,2,2,1015,1398,1764,1944,6357
60,6696,7,7,7,7,7,1948,2947,2501,5510,1262
10,6695,6,5,5,6,4,1968,3864,1360,2130,2211
19,6696,6,7,6,6,6,811,5784,845,1501,1080
121,6700,7,5,7,7,6,17740,2667,2819,3802,6980
141,6695,8,7,6,6,9,1242,2175,3521,2043,1736
15,6697,6,4,5,5,3,4497,3178,9065,2631,16548
12,6694,2,4,2,4,2,17971,15917,1624,2711,7478
28,6683,2,2,1,1,2,198,189,267,225,224
114,6683,2,2,2,2,2,128,155,137,156,178
146,6697,5,8,5,6,5,6064,10412,3032,7120,3332
109,6694,2,1,2,2,2,2364,4343,1728,21794,3256
131,6701,6,7,5,6,6,11587,5725,6434,2386,3082
2,6701,5,7,4,4,5,12427,4514,4029,1757,3573
13,6694,3,1,3,1,3,6548,17729,5068,2163,2581
123,6697,8,8,7,6,6,5200,5639,21966,8749,3588
120,6701,5,7,4,5,6,2422,4416,1789,2022,1892
123,6703,3,4,1,5,3,5160,26343,2559,6516,10751
112,6701,6,7,6,5,5,1873,2742,9802,1453,2236
51,6705,0,0,0,0,0,2794,21811,13484,3037,7469
45,6703,4,5,5,3,5,1681,1196,17921,1326,2195
76,6709,8,8,7,8,7,3428,1886,6750,3196,3875
43,6705,0,0,0,0,0,11208,1218,497,813,714
128,6703,2,2,1,3,4,1632,1327,1791,11583,2764
114,6709,8,8,4,6,7,2877,3307,2450,2216,2470
124,6705,1,9,4,9,8,5182,7018,2399,2880,3685
79,6703,4,4,5,3,5,1029,962,8839,1214,892
20,6709,5,5,9,6,7,1708,2983,3428,2903,1859
63,6709,4,4,4,4,4,5164,1135,1842,809,580
146,6705,5,5,5,5,5,2135,2731,12152,2943,1941
25,6713,3,1,2,1,3,17689,4621,4341,2786,3966
110,6716,0,0,0,0,0,932,4679,414,408,448
137,6713,1,2,1,4,2,2415,2748,2278,15153,3416
72,6716,4,4,4,4,4,7939,1128,420,577,376
15,6708,6,5,5,5,5,12762,6580,10042,13362,7096
110,6715,4,8,2,5,6,5366,17554,16261,3693,4051
115,6716,0,0,0,0,0,661,7647,511,278,317
99,6713,0,3,0,3,0,1948,1365,1799,8059,1950
90,6717,4,2,0,0,2,35778,5688,1596,3515,2396
